Gene_name,Protein_interaction_score,Genetic_interaction_score,Single_cell_score,Cluster_score,Motif_score,Publication_score,Protein_atlas_score,Total_score,Norm_total_score,Weighted_total_scores,Seq
CPB1,0,0,0,0.0239678899082569,0.127448513024785,0.0403682323001851,0,2.21504034002157,0.647482047151199,0.191784635233227,8220
AKAP7,0.0824166480330619,0,0,0,0,0.109318351703421,0,3.74946815583034,0.217671614568321,0.191734999736483,8221
GCN1,0.00919216439080131,0,0,0.0239678899082569,0,0.158526342901457,0,2.0572286036316,0.225825083830373,0.191686397200515,8222
LMF2,-0.0016641059102301,0,0,0.0479357798165138,0,0.0651195572141671,0.0802752293577982,1.7234279262986,0.41533057397083,0.191666460478249,8223
HDAC1,0.00498914680553087,-0.00295945546019532,0,0.0239678899082569,0,0.165598150019737,0,1.93219846420192,0.195563710628849,0.19159573127333,8224
IGSF21,-0.0481402066887995,0,0,0.239678899082569,0,0,0,4.03225806451613,0.438985086871173,0.191538692393769,8225
TXNDC17,0.00488905998060381,0,0,0.0239678899082569,0,0.162651563720454,0,1.93800074722903,0.224643349354031,0.191508513609314,8226
WNT3A,-0.0482817955320018,0,0,0.239678899082569,0,0,0,4.02941176470588,0.438805631244323,0.191397103550567,8227
ADAMTS8,0,0,0,0.0958715596330275,0,0.095469396096788,0,2.74311926605505,0.298870918523039,0.191340955729816,8228
KLHL38,0.0195898032632432,0,0,0.0239678899082569,0.127448513024785,0.0203314454650567,0,2.74804024797162,0.651560297241709,0.191337651661342,8229
LIN54,0.0155652239505363,0,0,0.0239678899082569,0,0.151749194413104,0,2.22861350618927,0.226883951709107,0.191282308271898,8230
MGP,-0.0209452127347759,0,0,0.143807339449541,0,0.0683608021433791,0,3.11105746016417,0.344249620780589,0.191222928858144,8231
CMIP,0.0413581724675002,0,0.125869881936129,0.0239678899082569,0,0,0,2.05886940787421,0.315957088879249,0.191195944311886,8232
RNF128,-0.0207270334354553,0,0.119540898210957,0.0239678899082569,0,0.0683608021433791,0,0.714521766090278,0.297327051602682,0.191142556827137,8233
FATE1,-0.0485429905210502,0,0,0.239678899082569,0,0,0,4.0241610738255,0.43847458178146,0.191135908561519,8234
TMEM214,-0.0485630895757464,0,0,0.239678899082569,0,0,0,4.02375703114619,0.438449107398182,0.191115809506822,8235
ANPEP,0.0029048950454344,0,0,0.0239678899082569,0,0.164124856870095,0,1.87968658644858,0.223654321436807,0.190997641823787,8236
EPB41,0.0176138234513137,0,0,0.0958715596330275,0,0.0774952196711582,0,3.22268003572298,0.302580829176023,0.190980602755499,8237
TBX2,0.00609838265590693,-0.00764525993883792,0,0.0958715596330275,0,0.0966480306165014,0,2.88343719667512,0.224487559272678,0.190972712966598,8238
CAMK2N1,-0.0242346852476093,0,0,0.143807339449541,0.0338779250570762,0.0374216460009015,0,3.17646610890616,0.45574665749462,0.19087222525991,8239
CRYGB,0.00812392673468753,0,0,0.143807339449541,0,0.0388949391505433,0,3.58846657929227,0.350577349398355,0.190826205334772,8240
ZBTB44,0.0206859245559173,0,0.11021529879932,0.0239678899082569,0,0.0359483528512597,0,1.59867880358565,0.300427419715095,0.190817466114753,8241
VIT,0,0,0,0.0479357798165138,0.0680313600832766,0.074843292001803,0,2.33031939476791,0.474126647570654,0.190810431901593,8242
RANGRF,0.0613229170471642,0,0,0.0239678899082569,0,0.105487789514352,0,3.47779607412635,0.236969493896246,0.190778596469773,8243
S100B,-0.0120073848867465,0,0,0.143807339449541,0,0.0589317259856716,0,3.21733628598545,0.345812768946883,0.190731680548466,8244
CCDC6,0.00690338485748087,0,0,0.0479357798165138,0.0680313600832766,0.0677714848835224,0,2.51806198474674,0.475552514775479,0.190642009640794,8245
DPP7,0.040803636172371,0,0.125869881936129,0.0239678899082569,0,0,0,2.03936665426259,0.315254246365655,0.190641408016756,8246
TIMP3,-0.086512835208857,0,0,0.239678899082569,0,0.0374216460009015,0,3.55215396888712,0.429104969992558,0.190587709874613,8247
GNB1L,0.0310375662427806,0,0,0.0239678899082569,0,0.135542969767045,0,2.64662096313472,0.2297106024333,0.190548425918082,8248
PDZK1IP1,0.00930075724298339,0,0,0.143807339449541,0,0.0374216460009015,0,3.61838720740804,0.350543127867565,0.190529742693426,8249
SART1,0.0271173343020635,0,0,0.0239678899082569,0,0.139373531956113,0,2.5385649547335,0.228708979396062,0.190458756166434,8250
SYVN1,-0.0270258222022191,0,0.119540898210957,0.0239678899082569,0,0.0739593161120179,0,0.631477897699403,0.295141689012229,0.190442282029012,8251
YPEL1,-0.00416454331184743,0,0,0.0239678899082569,0,0.170607346728519,0,1.74426362267995,0.221407676763387,0.190410693324929,8252
CNOT2,0.0246443388921607,0,0,0.0239678899082569,0,0.14173080099554,0,2.46993961387846,0.228015858740295,0.190343029795958,8253
OR1F12,-0.0493478202069918,0,0,0.239678899082569,0,0,0,4.00798192771084,0.437454506946952,0.190331078875577,8254
CDK2,-0.00437263468894793,0,0,0.0239678899082569,0,0.0904601993880059,0.0802752293577982,1.3662272399338,0.388141186626845,0.190330683965113,8255
ERP29,-0.0189886370828042,0,0,0.0958715596330275,0,0.113443572522418,0,2.50130709282825,0.293418511523167,0.190326495072641,8256
MAGT1,0.0991702285477146,0,0,0.0239678899082569,0,0.0671821676236656,0,4.51070123351648,0.245268330526516,0.190320286079637,8257
DPY19L2,0.00234058255008528,0,0.11021529879932,0.0239678899082569,0,0.0536278706469612,0,1.09109732814223,0.295485194668472,0.190151641904623,8258
KIAA0930,0.0450348112466374,0,0,0.0239678899082569,0,0.121104696900555,0,3.02651148213573,0.232498596041544,0.190107398055449,8259
TNPO3,0.00925749790696952,0,0,0.0239678899082569,0,0.156758391121886,0,2.04576488158737,0.224076947328045,0.189983778937113,8260
ANGPTL3,-0.0497448802450927,0,0,0.239678899082569,0,0,0,4,0.436951256433545,0.189934018837476,8261
CARD14,-0.0497448802450927,0,0,0.239678899082569,0,0,0,4,0.436951256433545,0.189934018837476,8262
CISH,-0.0497448802450927,0,0,0.239678899082569,0,0,0,4,0.436951256433545,0.189934018837476,8263
CLEC1A,-0.0497448802450927,0,0,0.239678899082569,0,0,0,4,0.436951256433545,0.189934018837476,8264
ESRRB,-0.0497448802450927,0,0,0.239678899082569,0,0,0,4,0.436951256433545,0.189934018837476,8265
FAM153A,-0.0497448802450927,0,0,0.239678899082569,0,0,0,4,0.436951256433545,0.189934018837476,8266
ZCCHC8,-0.00792818222690617,0,0,0.0958715596330275,0.101909285140353,0,0,2.96073493165732,0.634275973180161,0.189852662546474,8267
CNEP1R1,-0.0498405434763333,0,0,0.239678899082569,0,0,0,3.99807692307692,0.436830008849764,0.189838355606236,8268
SPG21,0.0024671890899588,0,0,0.0239678899082569,0.127448513024785,0.0359483528512597,0,2.26740642974697,0.646031708542466,0.18983194487426,8269
CTNNBIP1,0.0256747355745017,0,0,0.143807339449541,0,0.0203314454650567,0,4.06122400182456,0.353597078383032,0.1898135204891,8270
AKT2,-0.0224654297881063,0,0.11021529879932,0.0239678899082569,0,0.0780845369310149,0,0.747534324222758,0.289373060182465,0.189802295850485,8271
FCGRT,-0.0224888312774689,0,0,0.143807339449541,0,0.0683608021433791,0,3.08002675840979,0.34229317402299,0.189679310315451,8272
OR7A10,-0.0500484085767736,0,0,0.239678899082569,0,0,0,3.99389830008263,0.436566551920136,0.189630490505795,8273
PLXNA1,-0.0451020247555508,0,0,0.0479357798165138,0.0680313600832766,0.118747427861128,0,1.7653958473673,0.462430869638095,0.189612543005368,8274
TMEM52,0.00984829450050785,0,0,0.143807339449541,0,0.0359483528512597,0,3.62617591859241,0.349711313728239,0.189603986801309,8275
CXCL2,0.00836769668003198,0,0,0.143807339449541,0,0.0374216460009015,0,3.58557195180836,0.349360527851731,0.189596682130475,8276
RFXAP,0.00836769668003198,0,0,0.143807339449541,0,0.0374216460009015,0,3.58557195180836,0.349360527851731,0.189596682130475,8277
CAMK2D,0.0371296231107966,-0.00382262996941896,0,0.0239678899082569,0,0.132301724837833,0,2.79397941602061,0.192408534942203,0.189576607887467,8278
RTN4,0.0085257987656604,0,0,0.0239678899082569,0,0.157053049751815,0,2.02232498063152,0.223454718363018,0.189546738425732,8279
P2RY1,-0.070471913680548,0,0,0.239678899082569,0,0.0203314454650567,0,3.74159021406728,0.431736790373725,0.189538430867078,8280
HNRNPK,0.00231103576323947,0,0,0.0239678899082569,0.0338779250570762,0.129355138538549,0,1.96051985437749,0.334600848171813,0.189511989267122,8281
CRYBA2,0.00680014880828281,0,0,0.143807339449541,0,0.0388949391505433,0,3.54190999686125,0.34889953784047,0.189502427408367,8282
DDX47,0.111893112353874,0,0,0.0239678899082569,0,0.0536278706469612,0,4.85265386472533,0.247356616875253,0.189488872909092,8283
CALY,-0.0223851961102917,0,0,0.143807339449541,0.0680313600832766,0,0,3.29775058742846,0.568244795358181,0.189453503422526,8284
MUSK,0.0549719042380523,0,0,0.0239678899082569,0,0.110496986223134,0,3.2934250764526,0.234107626056527,0.189436780369443,8285
CHEK1,0.0154653531633791,0,0,0.0239678899082569,0,0.149981242633534,0,2.21133963456306,0.224926428357214,0.18941448570517,8286
SCYL2,0.0752068664652916,0,0,0.0239678899082569,0.0338779250570762,0.0562797983163164,0,3.95542103677584,0.351313100785016,0.189332479746941,8287
RREB1,0.0277567496768491,0,0,0.0239678899082569,0.0680313600832766,0.0695394366630925,0,2.76522546728866,0.453813885214708,0.189295436331475,8288
APOBR,0,0,0,0.143807339449541,0,0.0453774290089671,0,3.35321100917431,0.346994202014037,0.189184768458508,8289
PRR14,0,0,0,0.143807339449541,0,0.0453774290089671,0,3.35321100917431,0.346994202014037,0.189184768458508,8290
LONP2,0.00845058812436902,0,0,0.0239678899082569,0,0.156758391121886,0,2.01738628344133,0.223054236091958,0.189176869154512,8291
ZMAT2,0.0189879109633038,0,0.125869881936129,0.0239678899082569,0,0.0203314454650567,0,1.43037580504916,0.308659926778815,0.189157128272746,8292
GUCA2A,0.0113734974285625,0,0,0.143807339449541,0.0338779250570762,0,0,3.77236119241593,0.462122999989705,0.18905876193518,8293
MYCL,0.0148420108287625,0,0,0.0479357798165138,0,0.126113893609337,0,2.50363719174963,0.249418648558161,0.188891684254614,8294
UNK,-0.0229790228989741,0,0.119540898210957,0.0239678899082569,0,0.0683608021433791,0,0.66925098742073,0.294472785887292,0.188890567363619,8295
PARVG,0.0139133917640051,0,0.11021529879932,0.0479357798165138,0,0.0167955419059164,0,1.71140977245391,0.322008413017457,0.188860012285755,8296
RND2,0,0,0,0.0239678899082569,0.127448513024785,0.0374216460009015,0,2.19210456020506,0.644430475591846,0.188838048933943,8297
JPH1,0.096502402424167,0,0,0.0239678899082569,0,0.0683608021433791,0,4.42604948568251,0.243107644644831,0.188831094475803,8298
NDRG2,0.0720321503808961,0,0,0.0239678899082569,0,0.0928174684274328,0,3.75581039755352,0.237421066811688,0.188817508716586,8299
STK16,0.0389732456204369,0,0.125869881936129,0.0239678899082569,0,0,0,1.97499276880015,0.312934332759134,0.188811017464822,8300
KCNK1,-0.176740633341388,0,0.125869881936129,0.239678899082569,0,0,0,1.55138277685817,0.489529532679611,0.188808147677309,8301
DYNLT3,0.0976440779850296,0,0,0.0239678899082569,0,0.0671821676236656,0,4.45702731052944,0.243334023417997,0.188794135516952,8302
TBX15,0.0126372193650695,0,0,0.0958715596330275,0,0,0.0802752293577982,2.69444444444444,0.466016940823169,0.188784008355895,8303
FCGR2A,-0.0509212794400781,0,0,0.239678899082569,0,0,0,3.97635135135135,0.435460238849203,0.188757619642491,8304
THBS3,0.0546186645201555,0,0,0.0239678899082569,0.0680313600832766,0.0421361840797552,0,3.49664231464426,0.459480185037381,0.188754098591444,8305
MXRA7,-0.0746173203676391,0,0.119540898210957,0.143807339449541,0,0,0,1.59907834101382,0.408227785895365,0.188730917292859,8306
ZNF19,-0.0138822921614213,0,0.11021529879932,0.0239678899082569,0,0.0683608021433791,0,0.844389386612209,0.290181501958793,0.188661698689534,8307
LAX1,0.018278835153047,0,0,0.143807339449541,0,0.0265192766935522,0,3.84927916120577,0.350631504867691,0.18860545129614,8308
TPX2,-0.0126623331532963,0,0.119540898210957,0.0239678899082569,0,0.0577530914659582,0,0.79407417087204,0.296562932718724,0.188599546431875,8309
JCAD,0.0243717802040626,0,0,0.143807339449541,0,0.0203314454650567,0,4.0153997378768,0.35194565820422,0.188510565118661,8310
AMER2,0.0243589866186536,0,0,0.143807339449541,0,0.0203314454650567,0,4.01494979411977,0.351929443078527,0.188497771533252,8311
ARIH1,0.0167073945065634,0,0,0.0239678899082569,0.127448513024785,0.0203314454650567,0,2.64666742840457,0.647907011724522,0.188455242904662,8312
ALG1L,0,0,0.125869881936129,0.0239678899082569,0,0.0386002805206149,0,0.904782668925088,0.303513597249128,0.188438052365,8313
DSC2,0.0550543208860854,0,0,0.0958715596330275,0,0.0374216460009015,0,4.2275162877277,0.308533109694287,0.188347526520014,8314
FDFT1,0.0385003484383018,0,0.125869881936129,0.0239678899082569,0,0,0,1.9583612204095,0.3123349630748,0.188338120282687,8315
SRRM2,0.0204099313108867,0,0.125869881936129,0.0239678899082569,0,0.0179741764256298,0,1.46203889857716,0.308020997646292,0.188221879580902,8316
MAGEH1,0.0239442051127633,0,0,0.0958715596330275,0,0.0683608021433791,0,3.37421535490101,0.30114434805247,0.18817656688917,8317
MPLKIP,-0.0625976244232506,0,0,0.143807339449541,0,0.106961082663994,0,2.57419560159782,0.331433198044815,0.188170797690285,8318
RCE1,0.10552487918672,0,0,0.0239678899082569,0,0.0586370673557433,0,4.66767723599919,0.244472923232899,0.18812983645072,8319
SPSB2,-0.0336370142609674,0,0.125869881936129,0.0958715596330275,0,0,0,1.42813347713828,0.370905049886191,0.188104427308189,8320
PIM2,-0.0191326462481126,0,0.119540898210957,0.0239678899082569,0,0.0636462640645253,0,0.709875800435138,0.294465330170745,0.188022405935626,8321
TM4SF19,0,0,0,0.143807339449541,0,0.0441987944892537,0,3.34403669724771,0.345773573390296,0.188006133938795,8322
IGFBP6,0.00674698999999473,0,0,0.143807339449541,0,0.0374216460009015,0,3.52857253926295,0.347306376361917,0.187975975450437,8323
S100A7,0.00674698999999473,0,0,0.143807339449541,0,0.0374216460009015,0,3.52857253926295,0.347306376361917,0.187975975450437,8324
LGSN,0.0331727008333074,0,0,0.0239678899082569,0,0.130828431688191,0,2.68501529051988,0.227534246896096,0.187969022429755,8325
PRSS16,0.00750586243306893,0,0,0.0239678899082569,0,0.156463732491958,0,1.98186719335194,0.221551694048212,0.187937484833284,8326
MAP2K1,0.0148378491498411,0,0,0.0239678899082569,0,0.149097266743749,0,2.18238991023131,0.22321563203504,0.187903005801847,8327
LYPD1,-0.0446332509467248,0,0,0.143807339449541,0,0.0886922476084358,0,2.79312386470764,0.335282253318004,0.187866336111252,8328
P2RX1,-0.0518350012637941,0,0,0.239678899082569,0,0,0,3.95798319327731,0.434302149561005,0.187843897818775,8329
MLLT6,0,0,0.11021529879932,0.0239678899082569,0,0.0536278706469612,0,1.0087802549715,0.29251864236662,0.187811059354538,8330
FOXP1,0,0,0,0.0239678899082569,0.0656983039880169,0.0981213237661432,0,1.98586882161558,0.438061938314211,0.187787517662417,8331
CDC45,0.0186921265617873,0,0,0.0239678899082569,0,0.0648248985842388,0.0802752293577982,1.9119795431052,0.390825757971289,0.187760144412081,8332
ZBTB33,0.00560665366196745,0,0.119540898210957,0.0239678899082569,0,0.0386002805206149,0,1.0967201552017,0.29988259622088,0.187715722301796,8333
ASB7,0.0332098983000413,0,0,0.0239678899082569,0.0680313600832766,0.0624676295448119,0,2.90196400179915,0.453401662308633,0.187676777836387,8334
PFDN4,0.0953047386797957,0,0,0.0239678899082569,0,0.0683608021433791,0,4.3839282735613,0.241589675480453,0.187633430731432,8335
KANK4,0.0749518492900914,0,0,0.0239678899082569,0,0.0886922476084358,0,3.82638460068219,0.236849415246062,0.187611986806784,8336
PNPLA4,-0.004932672589683,0,0,0.0239678899082569,0,0.168544736319021,0,1.71276720326299,0.218298017470862,0.187579953637595,8337
POU1F1,-0.0521136840662876,0,0,0.239678899082569,0,0,0,3.95238095238095,0.433948935311333,0.187565215016281,8338
ATP6V1B2,-0.0491638208428113,0,0,0.0239678899082569,0,0.212743530808275,0,1.16764409079357,0.208011182028705,0.18754759987372,8339
AP3B1,0.0395211152784956,0,0,0.0239678899082569,0,0.124051283199839,0,2.85553343719347,0.228561878524997,0.187540288386591,8340
STK38,0.0224023434198959,0,0.11021529879932,0.0239678899082569,0,0.0309391561424776,0,1.62005353826313,0.297415209182493,0.18752468826995,8341
PCDH7,0.0365490826456978,0,0,0.0958715596330275,0,0.055101163796603,0,3.71431134472526,0.303388225466659,0.187521806075328,8342
AAAS,0.0287514174088281,0,0,0.0239678899082569,0,0.0545118465367462,0.0802752293577982,2.18548435054694,0.392894823819686,0.187506383211629,8343
SLC25A46,-0.0358163137764668,0,0,0.0958715596330275,0.127448513024785,0,0,2.68082015653533,0.710280421420215,0.187503758881346,8344
RBM20,0.0284337435714064,0,0,0.0479357798165138,0,0.111086303482991,0,2.86467889908257,0.251082364639742,0.187455826870911,8345
PIDD1,0.0162478534693751,0,0.119540898210957,0.0239678899082569,0,0.0276979112132657,0,1.38610324271763,0.302078883532755,0.187454552801854,8346
SYNGR1,-0.0522321242573474,0,0,0.239678899082569,0,0,0,3.95,0.433798819255222,0.187446774825221,8347
RGS2,0.0532486470519065,0,0.11021529879932,0.0239678899082569,0,0,0,2.46407633503822,0.304469604273113,0.187431835759483,8348
ABHD17B,0.0246093219214511,0,0.11021529879932,0.0239678899082569,0,0.0285818871030507,0,1.67932320255453,0.297771168873028,0.187374397732078,8349
ACSM1,0,0,0,0.0239678899082569,0.127448513024785,0.0359483528512597,0,2.1806366702968,0.642904689812169,0.187364755784301,8350
TPP2,0.00810923908938187,0,0,0.0239678899082569,0,0.155285097972245,0,1.99391332518427,0.221095810256309,0.187362226969883,8351
HAPLN1,-0.0248185767482567,0,0,0.143807339449541,0,0.0683608021433791,0,3.03319288406314,0.339340357089084,0.187349564844664,8352
UXT,0.0755316880512231,0,0,0.0239678899082569,0,0.0878082717186507,0,3.83989649494237,0.236668855696434,0.187307849678131,8353
NCOA7,0,0,0.125869881936129,0.0239678899082569,0,0.0374216460009015,0,0.895608356998483,0.302292968625387,0.187259417845287,8354
PSMB9,0,0,0.125869881936129,0.0239678899082569,0,0.0374216460009015,0,0.895608356998483,0.302292968625387,0.187259417845287,8355
STAR,-0.0306122339969801,0,0,0.0958715596330275,0,0.12198867279034,0,2.33415666901905,0.287535835747091,0.187247998426388,8356
ECM1,0.0059413792537267,0,0,0.143807339449541,0,0.0374216460009015,0,3.50023962755032,0.346285311578856,0.187170364704169,8357
PCSK9,-0.0728407175017429,0,0,0.0239678899082569,0,0.236021562572615,0,0.872870249017038,0.202109507396158,0.187148734979129,8358
SPTLC1,0.0117410868761591,-0.018348623853211,0,0.0239678899082569,0,0.169723370838734,0,2.03402884746873,0.0406516668129383,0.187083723769939,8359
TRPM2,0,0,0,0.0479357798165138,0,0.139078873326185,0,2.08256880733945,0.244034177601465,0.187014653142699,8360
SNX27,0.00300678667651654,0,0,0.0958715596330275,0,0.0881029303485791,0,2.79152694295054,0.295052916923963,0.186981276658123,8361
PMS1,0.0115383307246287,0,0,0.0239678899082569,0,0.151454535783176,0,2.08469618401808,0.221474941511033,0.186960756416062,8362
HAX1,0.0431245110832997,0,0,0.143807339449541,0,0,0,4.51666666666667,0.354657810559066,0.186931850532841,8363
PALB2,0.00710843589285159,0,0,0.143807339449541,0,0.0359483528512597,0,3.52981651376147,0.34623870223714,0.186864128193653,8364
GJB4,0.00708812607601487,0,0,0.143807339449541,0,0.0359483528512597,0,3.52910222804718,0.346212960725103,0.186843818376816,8365
CLIP4,0.0433276092516668,0,0.119540898210957,0.0239678899082569,0,0,0,2.12288786482335,0.307716126924485,0.18683639737088,8366
PYCR2,-0.0870535404289123,0,0.125869881936129,0.0239678899082569,0,0.124051283199839,0,-0.180079716396013,0.281673871229072,0.186835514615312,8367
ORC4,0.0267226219992475,0,0,0.0239678899082569,0,0.136132287026901,0,2.49945377016058,0.224851975785344,0.186822798934406,8368
COA6,-0.0530612055947656,0,0,0.239678899082569,0,0,0,3.93333333333333,0.432748006862448,0.186617693487803,8369
BEX2,0.00537935689188769,0,0,0.143807339449541,0,0.0374216460009015,0,3.48047359285891,0.345572980910944,0.18660834234233,8370
ESF1,0.0456506170420774,0,0,0.0239678899082569,0,0.116979476081558,0,3.01605896052205,0.229006893901508,0.186597983031892,8371
GUCY1B2,0.0704535237085875,0,0,0,0,0.116095500191773,0,3.3814835775845,0.209527664604046,0.186549023900361,8372
TPST2,-0.0531477368094791,0,0,0.239678899082569,0,0,0,3.93159383342325,0.432638333578683,0.18653116227309,8373
GJB1,-0.0253246663065927,0,0,0.143807339449541,0.0680313600832766,0,0,3.23865967833756,0.5645191877838,0.186514033226225,8374
IYD,-0.0138494268864179,-0.0611620795107034,0,0.239678899082569,0,0.0218047386146985,0,4.22464901306644,-0.161638380506751,0.186472131300146,8375
BTG4,0.0021361761195954,0,0,0.0479357798165138,0.0680313600832766,0.0683608021433791,0,2.35498888429979,0.470120669175378,0.186464118162765,8376
NPHS1,-0.0532414406681173,0,0,0.239678899082569,0,0,0,3.92971014492754,0.432519569385758,0.186437458414452,8377
LYG2,-0.053298085976885,0,0,0.239678899082569,0,0,0,3.92857142857143,0.432447774750227,0.186380813105684,8378
ORMDL1,-0.00941119355988241,0,0,0.0239678899082569,0,0.171785981248233,0,1.64796677411356,0.215978481235549,0.186342677596607,8379
VSIG8,-0.00669642618683943,0,0,0.143807339449541,0,0.0492079911980358,0,3.2484121383204,0.342473914176481,0.186318904460738,8380
SVEP1,-0.0017766028658962,0,0,0.0239678899082569,0,0.164124856870095,0,1.74180865006553,0.217720795014307,0.186316143912456,8381
DPYSL3,0.12343330542626,0,0,0.0239678899082569,0,0.0388949391505433,0,5.14383756489581,0.246725282856279,0.18629613448506,8382
ME1,0.0129244288960938,0,0,0.0239678899082569,0,0.149391925373678,0,2.1173894912427,0.221095640264715,0.186284244178028,8383
XPO7,0.0217500255463667,0,0,0.0239678899082569,0,0.140552166475827,0,2.35897380416595,0.223126856224792,0.18627008193045,8384
CYP4V2,0.0120218210602591,0,0,0.0239678899082569,0,0.150275901263463,0,2.09252597619111,0.2208671087778,0.186265612231979,8385
ABAT,-0.0824369133125888,0,0,0.0239678899082569,0.127448513024785,0.117274134711487,0,1.15647026882423,0.622644070070405,0.186253624331939,8386
TMEM205,-0.0534296861891737,0,0,0.239678899082569,0,0,0,3.92592592592593,0.432280979132326,0.186249212893395,8387
S100A4,0.0256322519789372,0,0,0.143807339449541,0,0.0167955419059164,0,4.03220694004415,0.349881347024407,0.186235133334395,8388
COX6B2,0,0,0.119540898210957,0.0239678899082569,0,0.0427255013396119,0,0.931647148353274,0.297048688855667,0.186234289458825,8389
LSR,0.0424086866080035,0,0,0.143807339449541,0,0,0,4.49149149149149,0.35375054465433,0.186216026057545,8390
ITGA2,-0.0988407126584694,0,0.11021529879932,0.0958715596330275,0,0.0789685128208,0,0.719075491682428,0.343487301035508,0.186214658594678,8391
PARP9,-0.0523564565984725,0,0.125869881936129,0.0239678899082569,0,0.0886922476084358,0,0.242191526058299,0.289031548999601,0.186173562854349,8392
VCAM1,-0.0535409844915072,0,0,0.239678899082569,0,0,0,3.92368854387203,0.43213991500495,0.186137914591062,8393
MFAP4,-0.00904452368092597,0,0,0.0958715596330275,0,0.0992999582858567,0,2.59111759799833,0.291374553629025,0.186126994237958,8394
ADIPOR2,0.105611047550938,-0.00917431192660551,0,0.0239678899082569,0.0656983039880169,0,0,4.83639306801139,0.370300467981384,0.186102929520606,8395
ACBD3,0.0118473931547527,0,0,0.0239678899082569,0.0680313600832766,0.0822097577500119,0,2.30432551097586,0.446771458490758,0.186056400896298,8396
SSX2,0.0422198010605731,0,0,0.143807339449541,0,0,0,4.48484848484848,0.35351114320468,0.186027140510114,8397
AP1G1,0.0129418666176203,0,0.11021529879932,0.0239678899082569,0,0.0388949391505433,0,1.34926008604766,0.293663848073583,0.18601999447574,8398
HDX,0.0421428699361916,0,0,0.143807339449541,0,0,0,4.48214285714286,0.353413637477266,0.185950209385733,8399
UNC13B,0.0693403944297244,0,0,0.0239678899082569,0,0.0925228097975044,0,3.65884916019695,0.233704265485081,0.185831094135486,8400
CNN3,0.0324957069387501,0,0,0.0239678899082569,0.0338779250570762,0.095469396096788,0,2.75833760132812,0.33776509103147,0.185810918000871,8401
SIGLEC11,-0.0538764226957721,0,0,0.239678899082569,0,0,0,3.91694537346711,0.431714766583266,0.185802476386797,8402
MOG,0.00307283965613795,0,0,0.143807339449541,0,0.0388949391505433,0,3.41082246901658,0.344175390194147,0.185775118256222,8403
MED9,0.00804186686868059,0,0,0.143807339449541,0.0338779250570762,0,0,3.65518947524421,0.457900351954505,0.185727131375298,8404
C14orf119,0.00597108614999534,0,0,0.143807339449541,0,0.0359483528512597,0,3.48981651376147,0.344797177563055,0.185726778450796,8405
ANAPC11,0.00357014629132047,0,0.119540898210957,0.0239678899082569,0,0.0386002805206149,0,1.02509724823088,0.297301441530176,0.185679214931149,8406
CTSK,0,0,0.119540898210957,0.0239678899082569,0,0.0421361840797552,0,0.927059992389972,0.296438374543796,0.185644972198969,8407
GHRL,-0.014484895109477,0,0,0.143807339449541,0,0.0562797983163164,0,3.14688975834813,0.339926254377446,0.185602242656381,8408
BARD1,0.0248613151175669,0,0,0.0239678899082569,0,0.136721604286758,0,2.4385797293945,0.223103191840201,0.185550809312582,8409
TAFA3,0.0107587137837754,0,0,0.143807339449541,0,0.0309391561424776,0,3.61920406645177,0.345677545587527,0.185505209375794,8410
HELQ,0.0100622791861649,0,0,0.0239678899082569,0,0.151454535783176,0,2.03278421770394,0.21960413200298,0.185484704877598,8411
CD40,-0.0604114237674322,0,0,0.239678899082569,0,0.00618783122849552,0,3.83374018634762,0.429840332941501,0.185455306543632,8412
FCGR2B,-0.0543002722089291,0,0,0.239678899082569,0,0,0,3.90842490842491,0.431177561967753,0.18537862687364,8413
UPF3B,0.0149566114558536,0,0,0.0239678899082569,0,0.146445339074394,0,2.16592451704334,0.220619741949708,0.185369840438504,8414
NUMB,0.0402902528025729,0,0,0.0958715596330275,0,0.0492079911980358,0,3.8000147972773,0.302026798011899,0.185369803633636,8415
SPRR1A,0.00406196336734377,0,0,0.143807339449541,0,0.0374216460009015,0,3.43414154652687,0.343903261211231,0.185290948817787,8416
RFC4,0.00719714953987724,0,0,0.0239678899082569,0,0.154106463452531,0,1.95266129731378,0.218719161157033,0.185271502900665,8417
TRIM38,0.0341418309300189,0,0,0.0239678899082569,0,0.0468507221586089,0.0802752293577982,2.31542936812572,0.391792773507342,0.185235672354683,8418
PLXNA3,0.0177570414398506,0,0.119540898210957,0.0479357798165138,0,0,0,1.72358426986758,0.325306918883928,0.185233719467321,8419
SERF2-C15ORF63,0.00398597289814421,0,0,0.143807339449541,0,0.0374216460009015,0,3.43146900117565,0.343806947709571,0.185214958348587,8420
PPP2R2D,0.0162749671172172,0,0,0.0239678899082569,0,0.144972045924752,0,2.20082251131958,0.220764895322225,0.185214902950226,8421
SHQ1,0.027136765794465,0,0,0.0239678899082569,0.0656983039880169,0.0683608021433791,0,2.70860341038108,0.441635338490288,0.185163761834118,8422
COPS6,0.0112719911040165,-0.018348623853211,0,0.0239678899082569,0,0.168250077689092,0,2.00606310278576,0.0385313294150811,0.185141334848155,8423
OR10J1,-0.054599485557428,0,0,0.239678899082569,0,0,0,3.90240995076445,0.430798326444655,0.185079413525141,8424
KLHL6,-0.0331632534967285,0,0.125869881936129,0.0239678899082569,0,0.0683608021433791,0,0.46976737840521,0.292301974287625,0.185035320491036,8425
